Post_ID,Comment,Icon,Comment_ID,Label
72,đene nào chục triệu đc nhiêu đứa chục triệu ngô hằng đừng mõm nữa ngô hằng ơi người đứng đầu cơ sở cũng về báo ong bà già mà ra thôi mai quỳnh dí nợ trả hết chưa kim lan cũng bị người nhà dí rồi trả xong hết chưa mà nói nhiều dòm tụi bây t thấy nực cười chứ đ thấy tự ái luôn má cần t kể quá trình tập dợt về xoay vốn lớn không má,,2142,
72,cơ sở của t là t từng làm đene oke chưa mấy tră triệu đâu ra mà có đi đầu tư ko phải từ ông bà già hả má dòm lấy đc mấy trăm triệu đó rồi nói tiền tụi nó tự kiếm hả nín cái mỏ lại nha,,2143,
72,mua chiếc ô tô rồi nhé vào trang cá nhân họ mà xem đi nhé mai quỳnh hay kim lan giờ thu nhập cũng không nhỏ đâu úp nguyên cộc tiền lên fb rồi đấy nhé vào trang cá nhân họ mà xem đi nhé họ đầu tư và nhận lãi về đều đều chứ không phải dậm chân tại chỗ không sinh lợi nhuận nhé nếu đây là những gì m nghỉ thì t thực sự khá thất vọng,,2144,
72,nữa lại chơi bài lấy tiền td đầu tư ra up hả ngoài bà hằng thì ai mua đc con oto nữa noid nghe cái ổ đứa đc đứa thôi còn lại dòm nghèo ỉa chải ra mà hay khoe quá t còn lạ lùng gì thôi thôi t rõ lắm nói với t t cũng đéo tin đâu má mai quỳnh bữa t còn thấy bị dí nợ mà nói nhiều quá,,2145,
72,up nguyên cộc tiền là giàu hà m tiền đi lùa gà mỗi đứa chịu mà k bắt chuyển khoản thì thế thôi nghe như sang lắm,:),2146,
72,ê t nghi m với quang hiếu là ngô hằng trá hình quá bai ngô hằng hay vô group zalo xạo l trong đấy lắm tuyệt quá chị ơi,,2147,
72,chiến khi đòi nợ ổ đa cấp núp bóng tiền ảo daycoin,,2148,
72,nếu không uy tín thì tại sao lại hợp tác được với đại học fpt lên cả nhiều trang báo lớn khác và còn được chính phủ cấp giấy phép hoạt động bên này chỉ nhìn vào những gì truyền thông lớn đăng tin chứ sợ gì vài bài phốt này xem bài phốt hay bài khen ngợi nhiều hơn xem cái người đăng bài khen ngợi với bài phốt cái nào tầm cao hơn đến cả vingroup còn bị phốt nữa thì sợ gì mấy bài phốt này có kiến thức thì tự hình dung vấn đề,,2149,
72,thế sao bị dí lên báo z m giải thích thử coi chắc chỉ có tổ chức của mày là khôn í nhỏ,,2150,
72,tổ chức thì đa cấp thấy rõ ai cũng bảo có người trong tổ chức m là đứng lên ẳng ẳng chống lại cả thế giới thôi chứ ai t nói đúng k ngô hằng,,2151,
72,tiền đầu tư bắt về nhà lừa cha dối mẹ chơi coin thì đứa ăn đứa cap màn hình up story khoe mẻ để dễ lùa gà người nào cũng nợ đầy đầu dc cái mỏ bô bô về sự thành công như vẹt là uy tín dữ chưa t vào rồi bộ t không biết,,2152,
72,ai lại đi chấp mấy cái thứ đã không tìm hiểu hết rồi đi phốt linh tinh như bọn mày đến cả t là ai mà m còn hình dung sai thì nói làm gì thế giới nào hay chỉ là những đứa không có kiến thức về lĩnh vực như bọn bây mới đi phát biểu này kia mày xem những người giàu nhờ lĩnh vực này họ có lên tiếng ko học cao quá ảo mộng vũ trụ hay chó hùa không chính kiến nên không hiểu vậy,,2153,
72,ời nói như m là bọn báo nhà nước sinh viên kinh tế chắc ai cũng ngu nên mới đi phốt tổ chức đa cấp của m phải k đúng rồi ngô hằng ơi chị là nhất tổ chức đa cấp của chị là số một ngô hằng và hệ tư tưởng tẩy não của ả,,2154,
72,xin lỗi chứ t không phải ngô hằng nhé ngô hằng bận lắm đi tìm đối tác rồi không rảnh mà vào trả lời mấy cái cmt này đâu phản biện không được quay ra công kích người khác thật tội nghiệp cho những còn người mù về công nghệ,,2155,
72,đoán mò hết người này đến người kia đoán ai trật lất hết người nấy thôi tốt nhất khỏi đoán nữa càng đoán càng ngu đừng tự ái nữa,,2156,
72,giờ k lẽ m tự nhận m là ngô hằng có khi người tự ái là m ấy h ai k biết tổ chức m là đa cấp nữa bớt lấy dự án này dự án kia copy từ trên mạng xuống mà biện minh đi nhá giỏi ra làm bác sĩ r chớ ai rảnh lên văn phòng ngồi k chỉ để xạo l về sự thành công tẩy não sv đâu,,2157,
72,thôi e ơi ngu thì đừng có nói nữa nói dông nói dài thì càng ngu thôi có khi m còn chả biết m bị ngu nữa nếu không tự ái thì m không rảnh mà sủa hết ngày này đến ngày khác cả năm tháng của m chỉ dành ra để đi phốt đi chửi đi thù hận chứ m chả kiếm được đồng bạc rách nào hết kiến thức phản biện đâu không thấy mà toàn cãi cùn từ đầu đến cuối bên này bọn a thu nhập cao hơn bác sĩ văn phòng nữa đánh vài con kèo trong tháng thôi đủ hơn rồi chứ ai rảnh mà ra làm bs hay vp kiếm vài triệu bạc dốt mà tỏ ra thanh cao thế,,2158,
72,ghê vậy bác sĩ học min năm ra mà ko bằng tụi m làm tháng luôn thôi vậy để làm phiếu góp ý cho nhà nước dẹp trường y dược mở trường đa cấp đi chứ nhỉ,,2159,
72,dẹp hết trường đh đổ sô đi làm đa cấp tiền ảo,,2160,
72,nói như m chắc bác sĩ kế toán họ bỏ nghề theo đa cấp chứ ai ngu đâu mà đi làm công ăn lương quá má khôn k ai khôn lại m luôn,,2161,
72,tuyệt quá ngô hằng ơi theo đa cấp còn lợi ích gì nữa k gáy luôn đi để mn biết mn bỏ học theo tổ chức đa cấp của m luôn,,2162,
72,non nớt quá chưa biết cái ô tô đó từ cái sổ đỏ mà ra rồi tim nhiễm quá sau này bị ám ảnh á bé,:),2163,
72,không biết thì đừng cmt linh tinh mày nhé mày lấy thông tin sổ đỏ đâu ra thế tiền nh có được do thị trường tăng từ năm ngoái đến năm nay đấy dốt vừa thôi tài khoản metamask ngô hằng hơn triệu đô đấy cần tao show video ra cho xem không tiên ngô hằng là có tự thời điểm matic còn đô và token trend ở giá hiện đồng này tăng gấp chục lần nên tài khoản tăng thêm gấp mấy lần rồi đấy thị trường crypto mấy ngày nay đang tăng mạnh tài khoản ngô hằng tăng thêm hơn đô rồi đấy ngu mà còn đi dạy đời thiên hạ bị chửi cho ngu người ra đéo biết đứa nào non ở đây,,2164,
72,acc thật luôn cơ à thế có dám public địa chỉ công ty ko hay lùa mấy em rồi phải dẫn lên vậy,,2165,
73,có rep là may rồi nhanh với chậm,,2166,
73,dạo ni đú cfs hơi nhiều nghe,,2167,
73,thủ mấy ngày rảnh haha,,2168,
73,gớm yêu đương mà nghi ngờ là dở r,,2169,
73,đừng hỏi nhe,:),2171,
73,may chưa lóc,,2172,
73,chắc tùy ngành thôi,,2173,
73,bạn để mình giữ ny dùm cho,,2174,
73,sao kì quá dậy cậu,,2175,
73,rảnh lắm,,2176,
73,giống ny nguyễn tấn thuận quá,,2177,
73,tay em,,2178,
73,nãy đọc định tag bạn ơiii,,2179,
73,dễ thương wuas,,2180,
73,bịp r,,2181,
73,câu chuyện không riêng ai,,2182,
73,mới sáng sớm bị mắng về cái tội về nhà mà có bt nè cha,:),2183,
73,deadline vcl ra ấy,,2184,
73,trả lời,,2185,
73,chạy dl mà khỏi ăn uống ngủ nghỉ chi luôn nhỏ nào cũng hoa mắt chóng mặt nhà thì chưa dọn xong lap thì có dấu hiệu đình công,,2186,
73,đọc t nhớ m hahaaa,,2187,
73,quá đã lun,:),2188,
73,bây có ng khác à,,2189,
73,gặp toy toy cũng lóc,,2190,
73,ny bạn học khoa nào chưa khoa ktqt mình chill lắm hihihi,,2191,
73,lm btap tiếng anh chx,,2192,
73,wtf có hả bạn xóa cmt cho mình ăn tết,,2193,
73,tết mùng ở nhà làm luận chớ làm j,,2194,
73,có đag chạy dl hog,,2195,
73,ny bạn chắc chung nhóm vs bạn này,,2196,
73,thì nhiều thiệc chứ bộ,,2197,
73,vẫn có thgian trap chục anh,,2198,
73,ngồi đến giờ ni nói chuyện thôiiii,,2199,
73,nói chuyện về container tàu chuyến tàu chợ đồ đó,,2200,
73,vừa làm dl vừa xem cfs,,2201,
73,để mình kêu ny vào xác nhận,,2202,
73,đó,,2203,
73,t rep nhanh mà tầm nửa ngày mới rep,,2204,
73,chị dl nhiều honggg,,2205,
73,fix lỗi dùm đi thì reppp,,2206,
73,bị lừa r mấy nay rảnh lắm,,2207,
73,dl thì có đó mà chắc kh dí đến z đâu chỉ có bị dí việc nhà thôi,:'),2208,
73,ngta chăm học thế còn đòi gì nữa muốn ăn chơi lêu lỏng mới chịu à,,2209,
73,yêu đương mà nghi ngờ nhau là dở rồi,:),2210,
73,ghê dị sao,,2211,
73,rõ ràng mà kkk,,2212,
73,yêu đương là phải tin tưởng nhau đúng ko nguyên ngọc,,2213,
73,đúm liên như dị giờ thì tôi đã hỉu lí do sao chỉ quạu,,2214,
73,gì z trời,:),2215,
73,tui quạo khiii nào,:),2216,
73,yêu đương là phải như thế nào mới đúng z liên,,2217,
73,lâu lâu cmt dạo mà mí bạn làm mình rén quá,,2218,
73,sao chị hỏi công khai dị,,2219,
73,học hỏi kinh nghiệm ạ,,2220,
73,sờ lên đầu xem có gì nhú ko,,2221,
73,nhẹ lắm đợt mình nợ có môn f thôi l may nhờ bạn mình giúp cái nợ môn trâm huyền,,2222,
73,quá,,2223,
73,tin ny bạn đi,,2224,
73,học nhàn mà tự dí chi v e,,2225,
73,mà mấy hôm sát hạn nộp bài tôi sợ nộp trễ ngủ dạy trước cả báo thức luôn e,:),2226,
73,ai cũng nói thật nma bạn trân mai nhà tớ thì hay nói láo lắm,,2227,
73,ước gì cũng có người hỏi thăm ad,,2228,
73,sao k rep họ z,,2229,
74,nay ăn ngon hơn,:),2230,
74,không nhân dành cho em đó,,2231,
74,được thanhthanh gói cho cái thì quá tuỵt vừi lun,,2232,
74,bánh tôi ko rút ruột nhá,,2233,
75,nam hay nữ,,2234,
75,được kh,,2235,
75,tùy,,2236,
75,nam nữ quạn trọng gì,:),2237,
75,trọng chớ,,2238,
75,savage ư,,2239,
75,tình yêu chỉ đẹp khi chưa đến sân bay à,,2240,
75,ra đà nẵng ứng tuyển liền,,2241,
75,chà chà,,2242,
75,rủ bạn đi hội an,,2243,
75,quê,,2244,
75,gét gô,,2245,
75,trai thì đc gái thì thôi,,2246,
75,t thì ren hehehehehe,,2247,
75,người mù thấy phản cảm lắm,,2248,
75,đi,,2249,
75,mqh ý nghĩa em đồng ý,,2250,
75,thời m tới r,,2251,
75,mời cậu ghé qb quê ta chơi,,2252,
75,nộp đơn liền,,2253,
75,xử nưãaaa,,2254,
75,chớp lấy côi hợ này,:),2255,
75,thoai cậu chớp lấy i v,,2256,
75,kìa,,2257,
75,thôi nhường cho vy,,2258,
75,nhường mà vy k nhận,,2259,
75,thì hợp với mình,=),2260,
75,êuuu lắm mới tag đó,,2261,
75,anh hãy nhắn tin cho em nha em đang ế,,2262,
75,thả tim đi để ngta còn biết đường nhắn,:),2263,
75,holiday lover mà ý nghĩa,=),2264,
75,thời tới,,2265,
75,quá trời òi,,2266,
75,đang bận đánh bài oỳyy,,2267,
75,holiday nớp vơ,,2268,
75,nhưng tết này you ở qn,,2269,
75,iêm tag zay thoi chứ hong gảnh iu ai,,2270,
75,vô lại đn hì,,2271,
75,ziệt kiều úc hong được thì thử ziệt kiều mỹ đi,,2272,
75,bớt dí,,2273,
75,ôi chị huỳnh thị ánh tuyết hợp lun neèe chị em cbi tròn nè,,2274,
75,em nói rứa anh kia lại sầu đó nghe vvv,:v,2275,
75,anh đ hay gì đó mà đkh em quênnn,,2276,
75,có bạn em thanh hải vừa tròn,,2277,
75,nam nữ k quan trọng cà hê kìa,:),2278,
75,m thấy t chạy show không đủ hay sao,,2279,
75,còn cười là còn khổ,,2280,
75,mình nè bài mình nhé ai có nhu cầu thì liên hệ mình,,2281,
75,t k nôn mà thấy m nôn dùm dữ à,,2282,
75,bạn em đỉm đây aạa,,2283,
75,tha,,2284,
75,rồi là nam hay nữ vậy,,2285,
75,chạy kpi ăn tết đi qua năm mới rồi,,2286,
75,nôn dùm m cũng gần năm rồi,:),2287,
76,đi training mà toàn rủ đi ăn dự sn ko mấy ad,,2288,
76,vào phỏng vấn xin việc mà cứ thấy lòng va lòng vòng hết nói chuyện người này tới bắt tay người khác thì té lẹ cho lành với người giàu thật thời gian là tiền bạc bố ai ở không xàm ngôn như mấy thằng khùg mà giàu được cũng tài,,2289,
76,phải ko vâng chủ tịch của dự án có khi là hàng xóm đang ở trọ bên bạn đấy đăng tên dự án lên các bạn trẻ để tránh mấy cái dự án tiền ảo crypto đầu tư lãi thụ độngchỉ là lừa đảo lấy tiền người mới trả người cũ mấy em trong đó toàn info fake thôi,,2290,
76,có ng tung loạt info thật đó tụi này rồi cũng có ngày bị lôi mặt trên khắp các page đà nẵng,,2291,
76,người tung info thật thì là gà bị đã bị lùa chắc cũng mất mấy chục củ,,2292,
76,hèn gì toàn gái xinh ib tôi rủ đầu tư,,2293,
76,gái xinh thật đấy ko đùa đâu toàn tư tưởng kiếm triệu mình khó mà cùng đẳng cấp ngồi nói chuyện,,2294,
76,mà sao chúng nó ôm tiền cục nhiều thế nhỉ,,2295,
76,lùa mỗi người nhưng mà bắt nộp tiền mặt chứ k cho chuyển khoản í b,,2296,
76,về báo ba mẹ để lấy mấy trăm củ thì chả tiền cục,,2297,
76,loan là hồi đó bạn của mình hồi còn năm nhất nhưng mà sau khi hết kì qua đầu kì thì loan bắt đầu dụ dỗ mình vào con đường này lúc đầu mình cũng ầm ừ do dự hồi mới đki nhưng loan mời mình nhiệt tình quá thì mình cũng oke đi xem sao và đúng như cmt của bạn này nói thì mình gặp ông anh hiếu này mng ạ lúc đầu nhìn cha này tưởng hơn tuổi mình nhiều lắm nhưng giờ mới biết còn nhỏ tuổi hơn cả mình lần đầu gặp cha hiếu này nói đủ thứ trên đời dưới đất nghe chả hiểu gì cả ngồi đc lúc thì mình bảo có việc bận mình về về tới nhà cha hiếu này còn nhớ mình từ fb đến zalo hỏi hang này nọ nghe mà ngứa nhìn mặt thấy ghét quá block luôn cha hiếu này giờ bạn của mình là loan cũng đã block mess của mình luôn rồi mình kh ngờ rằng chính bạn của mình đã dụ mình vào con đường này rồi sau đó bạn mình bỏ học theo con đường này luôn,=),2298,
76,cảm ơn bạn chia sẻ nha cho mình hỏi tí nữa vào đấy ngoài trọng hiếu loan pháp ra thì bạn có gặp thêm đồng nghiệp vũ hường với đồng nghiệp quang hiếu này nữa k ạ,,2299,
