Unnamed: 0,Page_Group_ID,Post_ID,Post_Time,Post_Content,Comments_Size,Total_Interactions,Haha,Thích,Buồn,Yêu thích,Thương thương,Wow,Phẫn nộ,Label,Sublabel
108,P_CFS,108,1/23/2024 16:30,tết đến xuân về bà hàng_xóm thế_kỷ này cháu được bao_nhiêu điểm tôi dạ gpa cháu ạ bà hàng_xóm thấp thế con_trai bác_học lớp mà đã rồi tôi,3,203,116,68,19,0,0,0,0,Ngày lễ,
109,P_CFS,109,1/22/2024 21:24,tình_nguyện được nâng tầm mới cái gcn có_giá,48,422,199,178,42,2,0,1,0,Khác,
110,P_CFS,110,1/22/2024 20:00,đề thi quá dễ mong trường tăng độ khó của kỳ thi kết_thúc học_phần là sinh_viên năm nhất sau khi đã thi xong môn kinh_tế vĩ_mô và kinh_tế vi_mô em mới nhận ra không hiểu sao đề thi quá dễ so với sức của sinh_viên như vậy đề thi cấu_trúc lặp lại hệt như những năm trước không đánh_đố gì mà_lại còn cho thời_gian quá dài như_vậy làm xong hơn phân_nửa thời_gian thì em đã biết mình được a môn này rồi tuy_nhiên cũng chẳng tự_hào gì vì em biết rất nhiều bạn cũng sẽ làm được cũng sẽ được điểm như vậy rồi không có sự phân_hóa nên lúc xét học_bổng thì bạn nào cũng điểm_cao như bạn nào như_vậy nếu em thì nhiều bạn cũng_nên em mong giá_như cái nó danh_giá hơn chứ không phải là nhà_nhà người_người như hiện_nay sẽ có nhiều người vào chửi em bảo em điên này kia nhưng thật lòng mà nói với một đứa rất ham học như em_em luôn mong_muốn có một môi_trường thách_thức hơn khi đó nếu trong lớp toàn và một_vài bạn chỉ được thôi_thì cũng thật_sự thấy giá_trị còn điểm_cao chót_vót ai cũng như_vậy thì sẽ ảnh_hưởng tới quyền_lợi khi thật_sự cạnh_tranh ở các học_bổng và các xét chọn khác do đó em hy_vọng trường xem_lại và phân_hóa độ khó hơn ít sinh_viên điểm_cao lại nhưng ai đã điểm_cao thì người đó phải thật_sự xứng_đáng,81,1059,253,268,491,4,2,29,12,Vấn đề trường,
111,P_CFS,111,1/22/2024 9:15,thị_trường quá ế ôi,13,357,220,96,40,0,1,0,0,Khác,
112,P_CFS,112,1/21/2024 20:00,câu_chuyện về buổi đi thi bất_ổn nay mình mới thi vi_mô ra mà mình khó_chịu tới mức phải lên cfs viết ngay ấy chuyện là phòng thi có giám_thị coi thi không hiểu sao mà em bị cô gây phân tâm thật_sự đi thi thì cứ đi lên đi xuống liên_tục gây ra tiếng_động lớn biết là cô đi để coi các bạn nhưng cũng nhẹ_nhàng hay là đi từ từ cho sinh_viên đỡ gây mất tập_trung được không vi_mô hôm_nay rất căng cũng phải tập_trung_cao_độ để làm chứ ạ là cô phần_nào khiến sinh_viên bọn em bị ảnh_hưởng không phải riêng gì mình mà khi ra khỏi phòng vài sinh_viên cũng phản_ánh với nhau xin cô hãy rút kinh_nghiệm ngoài_ra mình còn ghét kiểu đi thi mà run chân run đùi làm vậy cái bàn lắc rồi má nào làm bài cho hỏi hả trời ạ pls không thi thì để người khác thi bên này bạn trung bàn bên kia bạn liếc liếc có giống lắm đâu mà thứ_tự đã xáo_trộn rồi không mấy bạn giật tờ đề mình rồi so luôn chứ đang làm mà bạn cứ cố kéo đề qua rồi dòm dòm mình hiền á chớ gặp đứa khác đứng lên nói rồi mong mấy bạn kiểu đi thi không học bài và với tâm thế đó thì chúc mấy bạn mãi_mãi không qua môn mãi yêu,19,71,20,41,10,0,0,0,0,Chia sẻ trải nghiệm,
113,P_CFS,113,1/20/2024 21:00,tiếp nối câu_chuyện điểm rèn_luyện chào các bạn sau khi đọc xong cfs của một bạn nói về áp_lực mang tên điểm rèn_luyện thì mình cũng có một vấn_đề xoay quanh chủ_đề này chuyện là ai cũng biết phải tham_gia nhiều hoạt_động và có minh chứng cụ_thể thì mới có điểm rèn_luyện đủ cao phải không ạ nếu một sinh_viên bình_thường ít tham_gia các hoạt_động và không nằm trong ban cán_sự thì chỉ cần đạt đủ các yếu_tố về điểm học_tập không vi_phạm và chấp_hành đúng các quy_định thì cũng có_thể xem_xét đạt ở mức rồi tuy_nhiên để mức điểm rèn_luyện đạt xuất_sắc thì phải có các minh chứng về các mục đạt điểm cụ_thể tức_là phải chịu_khó tham_gia nhiều hoạt_động đạt điểm vậy nên mình không đồng_tình với việc có những bạn chỉ học giỏi học chăm trong khi ít tham_gia hoạt_động trong và ngoài trường lại có_thể đạt điểm số trở lên trừ bcs bởi_vì không thiếu những bạn vừa giỏi vừa chăm học lại chăm tham_gia hoạt_động việc các bạn điểm học cao xong được bcs lớp bạn đấy ưu_ái cho điểm rl trên rất không công_bằng cho các bạn khác cụ_thể là lớp mình về vấn_đề xét chọn học_bổng ạ theo mình được biết thì bên trên ít khi xét_lại điểm rèn_luyện nên tùy_ban cán_sự lớp nào dễ thì điểm_cao khó thì thấp kỳ vừa_rồi mình tham_gia rất nhiều hoạt_động để có_thể đạt được điểm rl nhưng lại ngậm_ngùi mất suất hb vì các bạn lớp khác có điểm rl cao bất_thường mình hi_vọng là bcs của các lớp công tư phân_minh nếu có châm_chước thì có_thể châm_chước cho những trường_hợp dưới điểm hoặc trường_hợp bạn đó xứng_đáng ạ hết rồi cfs của một đứa trượt hb kỳ liền đến đây thôi,4,70,8,51,2,9,0,0,0,Vấn đề trường,
114,P_CFS,114,1/20/2024 20:00,xin phép trình_bày sự bức_xúc về thầy x dạy môn y và thầy a dạy môn b ở khoa nọ không hiểu lương_tâm các thầy có bị cắn_rứt không vì các thầy cũng có nhiều năm kinh_nghiệm giảng_dạy mà sao lại tiếc điểm với sinh_viên đến vậy các thầy tạo điều_kiện cho sinh_viên vớt vác thành_phần thành_phần để thành_phần đỡ áp_lực nhưng không các thầy làm_khó làm dễ làm đủ mọi cách khiến sinh_viên cảm_thấy áp_lực điểm số sau khi công_bố khiến sinh_viên cảm_thấy vô_cùng chán_nản dạy hay nhiệt_tình thu_hút cũng đỡ đằng này các thầy chỉ quanh_quẩn với sinh_viên cả kỳ mà không truyền_đạt được kiến_thức gì viết đến đây mà tôi không_thể kìm_nén được sự tức_giận đánh_giá sao thôi vẫn chưa đủ để thể_hiện sự không hài_lòng của tôi muối,37,157,46,85,25,1,0,0,0,"Phản ánh, bức xúc",
115,P_CFS,115,1/19/2024 20:30,chào mọi người mình là sinh_viên năm mình đang trong mối quan_hệ với một anh khóa trên mối quan_hệ của tụi mình trước_nay luôn rất tốt nhưng dạo gần đây mình cảm_thấy nó cứ có dấu_hiệu đáng ngờ như nào ấy mọi người mình ở trọ anh cũng ở trọ nhưng khác ở chỗ là mình ở một_mình còn anh ở với một bạn khác cùng lớp mọi việc sẽ rất bình_thường cho đến mấy bữa_nay mình để_ý mối quan_hệ của anh với bạn cùng phòng_thân_thiết hơn với mình nữa nhiều lúc mình gọi rủ đi chơi thì anh nói là anh đang bận mình còn tưởng đi chơi với gái thì anh chụp ảnh gửi nói là anh đang chạy deadline với p nè xong mình cũng yên_tâm phần_nào rồi có lần mình thấy anh mặc cái quần khác style của anh xong mình hỏi rồi anh nói là anh mượn của p đó nhìn cute không cute cái giiìii không_lẽ cứ là bạn thì sẽ mặc đồ chung như vậy đó hả rồi một lần khác đúng ngày_sinh_nhật anh xong anh p đăng ảnh chúc_mừng sinh_nhật cái ảnh là hình người nằm ngủ cạnh nhau trên cùng một chiếc giường xong còn cởi trần với caption là anh iu sinh_nhật vui_vẻ nha mình biết là chỉ giỡn thôi ấy nhưng mình vẫn hơi hoảng mình thừa_nhận mình có ghen thật nhưng thà ghen với gái đi còn hơn đằng này lại ghen với bạn cùng phòng của anh thấy nó cứ cấn cấn như nào ấy tất_nhiên mình có nói ra suy_nghĩ của mình xong anh bảo là em đừng nghĩ nhiều rồi ghen vớ_vẩn với bạn anh như thế ủa rồi còn em thì sao anh còn dành thời_gian cho bạn cùng phòng của anh nhiều hơn dành cho em nữa đó mình không biết phải làm gì hết là do mình đa_nghi suy_nghĩ nhiều hay nó là dấu_hiệu đáng ngờ thật vậy mọi người,60,251,169,53,28,1,0,0,0,Tâm sự tình cảm,
116,P_CFS,116,1/19/2024 18:04,dạo gần đây không biết sao mình hay gặp các bạn sinh_viên đhue đi bán những mặt_hàng mà mình nghĩ như bán hàng đa_cấp vậy thực_phẩm chức_năng đồ uống đóng_gói hôm trước mình ngồi uống cà_phê ở ctvt thì có bạn nữ xuất_trình thẻ sinh_viên trường mình mời_chào mua cà_phê đóng_gói chuyện sẽ chẳng có gì đáng nói nếu các bạn không bán hàng với cái giá trên trời như vậy những cho hộp vinacafe gồm gói đắt gấp lần mình biết là thuận mua vừa bán nhưng thực_sự mình không chấp_nhận nổi việc các bạn đang làm xấu đi hình_ảnh sinh_viên đhue trong mắt mọi người bằng cách kiếm tiền bất_chấp như vậy đấy ạ quan_điểm cá_nhân,111,281,71,174,33,2,0,1,0,"Phản ánh, bức xúc",
117,P_CFS,117,1/18/2024 20:00,hic mọi người có ai như mình không tối qua nhận điểm mà bị sốc ngang không biết là giáo_viên chấm gắt hay do mình làm không đúng nhưng mà điểm thấp một_cách kinh_khủng nhận điểm mà thất_vọng và buồn lắm luôn làm full bài thi nhưng điểm phát về nó lạ lắm mong giáo_viên xem_xét_lại để tụi em còn được ra trường ạ,49,168,2,104,61,1,0,0,0,Vấn đề trường,
118,P_CFS,118,1/18/2024 18:00,góc giải_đáp thắc_mắc,39,26,0,26,0,0,0,0,0,Hỏi-đáp,
119,P_CFS,119,1/17/2024 18:30,có ai ở ghép người mà không hòa_thuận yên_ổn chưa ạ em hiện đang ở người và đang gặp một_số vấn_đề về vệ_sinh dọn_dẹp cũng như không_gian cá_nhân vậy có bạn chị nào đang ở ba cho em xin lịch phân_công vệ_sinh cho ba người không ạ chứ riêng vụ nấu_ăn rửa chén thôi em đã không biết phân_chia như thế_nào rồi mong ad cho bài này lên hẳn post vì em thấy cũng nhiều bạn ở cũng đang rối_bời như em ạ,58,88,20,61,7,0,0,0,0,"Phản ánh, bức xúc",
120,P_CFS,120,1/17/2024 18:01,hình_như nhảy hết điểm lên rồi cả nhà,44,187,6,137,40,4,0,0,0,Chia sẻ kiến thức,
122,P_CFS,122,1/16/2024 20:00,điểm rèn_luyện gánh nặng đời sinh_viên lại là câu_chuyện thường gặp mỗi khi kết_thúc học_phần điểm rèn_luyện chẳng_là mình học rất tốt nhưng mình không có năng_khiếu hay tham_gia hoạt_động nào của trường cứ mỗi lần đi nộp minh chứng là mình không biết lấy gì bỏ vào hồ_sơ để nộp cả thế_là điểm rèn_luyện mình cũng chỉ có ít điểm thôi mình cũng rất hiểu và thương ban cán_sự lớp dù đã cố_gắng châm_chước để chấm nhưng thực_sự các bạn ấy cũng không biết tìm đâu ra điểm cho mình cả mình rất muốn nâng cao_điểm rèn_luyện thế nhưng ngoài giờ học và giờ đi làm ra mình không còn chút thời_gian nào để tham_gia các buổi hội_thảo để có điểm rèn_luyện cả các bạn năm cho mình xin một_số mẹo mà các bạn vừa cân_bằng giữa học đi làm và kiếm điểm rèn_luyện với nhiều khi mình nghĩ ước gì không có điểm rèn_luyện cho đời sinh_viên khỏe hơn có được không,20,103,1,96,2,3,1,0,0,Vấn đề trường,
123,P_CFS,123,1/16/2024 18:00,toàn_thể sinh_viên xin đồng_lòng trao_tặng danh_hiệu cao_quý này cho trường đại_học tên,41,665,160,217,283,2,2,1,0,Khác,
124,P_CFS,124,1/15/2024 20:00,quán cơm sườn chửi_bới không tôn_trọng khách_hàng_quán cơm này nổi_tiếng trước giờ là rất ngon bản_thân mình cũng công_nhận là ngon thật dù quán bán cơm nhưng mà cơm ít quá khâu vệ_sinh thì thấy không ổn thật cái quán rất chật và nhỏ cái muỗng rửa cũng không sạch nhưng mà được cái tóp_mỡ ngon gần trường nên cũng ráng ăn nhưng mà thái_độ của anh chủ quán hoặc nhân_viên rất là tệ luôn á lần thứ mình tới trước cả chục người nhưng mà tới lúc đưa cơm ông lại đưa cho bà_cô tới sau mình thắc_mắc thì ông chỉ liếc mắt và không nói một lời giải_thích nào cả lần thứ mình tới sau_cùng nhưng mà_lại giao cho mình trước mình sợ mọi người phải chờ lâu thì có hỏi ảnh một_cách vô_cùng nhẹ_nhàng và tinh_tế anh ơi giao trước cho chị_gái kia đi ạ em tới sau_cùng ạ thì mình bị ảnh chửi á mọi người ảnh chửi một đứa con_gái như mình trước mặt người đang ngồi ăn trong quán và chục người đứng đợi cơm tao làm cho xong trước mà cũng không chịu không chịu thì ưng trả lại hộp cơm đây rồi đợi đi mình không biết anh đã trải qua những gì khắc_nghiệt trong cuộc_sống để có_thể đối_xử với khách_hàng của mình như vậy ai giật bồ anh anh cắm_sừng anh hay ai đạp_đổ chén cơm anh hay sao mà anh nỡ lòng nào làm vậy với em mình đăng bài này để nói với mọi người là hãy ra quyết_định đúng_đắn khi lựa_chọn quán cơm để ăn đừng để ăn ngon mà bị chửi như mình hicc,36,147,51,76,18,1,1,0,0,"Phản ánh, bức xúc",
