content,emoji,comment,current,time,comments_size
['Tui cần 1 bạn kèm giúp tui môn thanh toán trong ngoại thương ạ. Trả công xứng đáng ạaaa '],"['Thích, 1']",[],868,"Thứ Tư, 13 Tháng 3, 2024 lúc 08:16",0
['Em cần tìm sách dưới đâyyy ạaaaaa '],"['Thích, 4']","['Mình có tổng quan du lịch 15k', 'Nguyễn Duyên c ơi rep ib em ạ', 'Mình có gttkd', 'Mình có ạ', 'Mình có tổng quan', 'Mk có triết nha', 'Theo dõi', 'Bạn nào Tiếng Anh ở mức căn bản muốn học cải thiện,Giao tiếp hay muốn có phương pháp và định hướng tự học IELTS thì follow FB mình nhé', 'Mình có gttkd 25k']",1067,"Thứ Tư, 13 Tháng 3, 2024 lúc 08:16",9
"['𝘏𝘖𝘈̀𝘕 𝘊𝘈̉𝘕𝘏 𝘛𝘖̣̂𝘐 𝘘𝘜𝘈́ 𝘊𝘈̉ 𝘕𝘏𝘈̀ 𝘖̛𝘐\nĐ𝘈𝘕𝘎 𝘙𝘈̂́𝘛 𝘊𝘈̂̀𝘕 𝘚𝘜̛̣ 𝘊𝘏𝘜𝘕𝘎 𝘛𝘈𝘠 𝘎𝘐𝘜́𝘗 Đ𝘖̛̃ 𝘊𝘜̉𝘈 𝘊𝘈́𝘊 𝘘𝘜𝘠́ 𝘔𝘛𝘘\nĐ𝘰́ 𝘭𝘢̀ 𝘩𝘰𝘢̀𝘯 𝘤𝘢̉𝘯𝘩 𝘤𝘶̉𝘢 𝘤𝘩𝘢́𝘶: 𝘕𝘎𝘜𝘠𝘌̂̃𝘕 𝘋𝘜𝘠 𝘒𝘏𝘈𝘕𝘎 - 𝘴𝘪𝘯𝘩 𝘯𝘨𝘢̀𝘺 03/5/2022. Đ𝘪̣𝘢 𝘤𝘩𝘪̉: 𝘛𝘩𝘰̂𝘯 5, 𝘹𝘢̃ 𝘛𝘪𝘦̂𝘯 𝘈𝘯, 𝘏. 𝘛𝘪𝘦̂𝘯 𝘗𝘩𝘶̛𝘰̛́𝘤, 𝘘𝘶𝘢̉𝘯𝘨 𝘕𝘢𝘮\n 𝘊𝘩𝘢́𝘶 𝘶𝘰̂́𝘯𝘨 𝘯𝘩𝘢̂̀𝘮 𝘯𝘶̛𝘰̛́𝘤 𝘵𝘢̂̉𝘺 đ𝘦̂̉ 𝘵𝘢̂̉𝘺 𝘣𝘢̣𝘤, 𝘵𝘳𝘢𝘯𝘨 𝘴𝘶̛́𝘤 𝘥𝘢̂̃𝘯 đ𝘦̂́𝘯 𝘣𝘪̣ 𝘵𝘦𝘰 𝘵𝘩𝘶̛̣𝘤 𝘲𝘶𝘢̉𝘯 đ𝘢̃ 𝘮𝘰̛̉ 𝘥𝘢̣ 𝘥𝘢̀𝘺 𝘳𝘢 𝘥𝘢. 𝘊𝘩𝘢́𝘶 𝘷𝘶̛̀𝘢 đ𝘶̛𝘰̛̣𝘤 𝘱𝘩𝘢̂̃𝘶 𝘵𝘩𝘶𝘢̣̂𝘵 𝘵𝘩𝘢𝘺 đ𝘰𝘢̣𝘯 𝘵𝘩𝘶̛̣𝘤 𝘲𝘶𝘢̉𝘯 𝘣𝘪̣ 𝘵𝘦𝘰 𝘷𝘢̀ 𝘤𝘩𝘶𝘺𝘦̂̉𝘯 𝘣𝘪̣ 𝘥𝘢̣ 𝘥𝘢̀𝘺.𝘏𝘪𝘦̣̂𝘯 đ𝘢𝘯𝘨 đ𝘶̛𝘰̛̣𝘤 𝘵𝘩𝘦𝘰 𝘥𝘰̃𝘪 𝘵𝘢̣𝘪 𝘒𝘩𝘰𝘢 𝘏𝘰̂̀𝘪 𝘴𝘶̛́𝘤 𝘵𝘪́𝘤𝘩 𝘤𝘶̛̣𝘤 𝘷𝘢̀ 𝘤𝘩𝘰̂́𝘯𝘨 đ𝘰̣̂𝘤, 𝘉𝘝 𝘕𝘩𝘪 Đ𝘰̂̀𝘯𝘨 𝘐𝘐.\n𝘏𝘰𝘢̀𝘯 𝘤𝘢̉𝘯𝘩 𝘨𝘪𝘢 đ𝘪̀𝘯𝘩 𝘬𝘩𝘰́ 𝘬𝘩𝘢̆𝘯 𝘬𝘩𝘪 :\n𝘉𝘰̂́ 𝘭𝘢̀: 𝘕𝘨𝘶𝘺𝘦̂̃𝘯 𝘝𝘢̆𝘯 𝘕𝘨𝘶𝘺𝘦̂𝘯. 𝘚𝘯: 1999. 𝘭𝘢̀𝘮 𝘕𝘰̂𝘯𝘨\n𝘔𝘦̣ Nguyễn thị Cẩm Tú . 𝘴𝘯: 2000. 𝘋𝘢̂𝘯 𝘵𝘰̣̂𝘤: 𝘉𝘢 𝘯𝘢 , 𝘮𝘦̣ 𝘰̛̉ 𝘯𝘩𝘢̀ 𝘤𝘩𝘢̆𝘮 𝘤𝘰𝘯 𝘯𝘩𝘰̉.\n𝘉𝘰̂́ 𝘮𝘦̣ 𝘬𝘩𝘰̂𝘯𝘨 𝘤𝘰́ 𝘤𝘰̂𝘯𝘨 𝘷𝘪𝘦̣̂𝘤 𝘰̂̉𝘯 đ𝘪̣𝘯𝘩. Đ𝘦̂̉ 𝘤𝘰́ 𝘵𝘩𝘦̂̉ 𝘵𝘳𝘢𝘯𝘨 𝘵𝘳𝘢̉𝘪 𝘬𝘪𝘯𝘩 𝘱𝘩𝘪́ 𝘬𝘩𝘪 𝘤𝘩𝘢́𝘶 𝘯𝘢̆̀𝘮 đ𝘪𝘦̂̀𝘶 𝘵𝘳𝘪̣ 𝘵𝘢̣𝘪: 𝘉𝘝 𝘕𝘩𝘪 Đ𝘰̂̀𝘯𝘨 𝘐𝘐\n𝘕𝘢𝘺 𝘦 𝘹𝘪𝘯 𝘮𝘢̣𝘰 𝘮𝘶𝘰̣̂𝘪 𝘹𝘪𝘯 𝘬𝘦̂𝘶 𝘨𝘰̣𝘪 𝘬𝘪𝘯𝘩 𝘱𝘩𝘪́ 𝘨𝘪𝘶́𝘱 𝘨𝘪𝘢 đ𝘪̀𝘯𝘩 𝘷𝘶̛𝘰̛̣𝘵 𝘲𝘶𝘢 𝘨𝘪𝘢𝘪 đ𝘰𝘢̣𝘯 𝘬𝘩𝘰́ 𝘬𝘩𝘢̆𝘯 𝘯𝘢̀𝘺. 𝘙𝘢̂́𝘵 𝘮𝘰𝘯𝘨 𝘤𝘢́𝘤 𝘵𝘢̂́𝘮 𝘭𝘰̀𝘯𝘨 𝘩𝘢̉𝘰 𝘵𝘢̂𝘮 𝘤𝘩𝘶𝘯𝘨 𝘵𝘢𝘺 𝘨𝘪𝘶́𝘱 đ𝘰̛̃. 𝘌 đ𝘢̣𝘪 𝘥𝘪𝘦̣̂𝘯 𝘤𝘩𝘰 𝘨đ 𝘹𝘪𝘯 𝘵𝘪𝘦̂́𝘱 𝘯𝘩𝘢̣̂𝘯 𝘶̉𝘯𝘨 𝘩𝘰̣̂ 𝘷𝘢̀ 𝘴𝘦̃ đ𝘢̆𝘯𝘨 𝘣𝘢̀𝘪 𝘤𝘰̂𝘯𝘨 𝘬𝘩𝘢𝘪 𝘥𝘢𝘯𝘩 𝘴𝘢́𝘤𝘩 𝘲𝘶𝘺́ 𝘔𝘛𝘘 𝘩𝘰̂̃ 𝘵𝘳𝘰̛̣ đ𝘢̂̀𝘺 đ𝘶̉. \n𝘔𝘰̣𝘪 𝘴𝘶̛̣ đ𝘰́𝘯𝘨 𝘨𝘰́𝘱 𝘹𝘪𝘯 𝘨𝘶̛̉𝘪 𝘷𝘦̂̀: \n 𝘛𝘦̂𝘯 𝘤𝘩𝘶̉ 𝘵𝘬: Nguyễn thị Cẩm Tú\n𝘚𝘰̂́ 𝘛𝘒:  19072261418012\n𝘕𝘨𝘢̂𝘯 𝘩𝘢̀𝘯𝘨 Teckcombank\n( 𝘒𝘩𝘪 𝘊/ 𝘒𝘩𝘰𝘢𝘯 𝘲𝘶𝘺́ 𝘔𝘛𝘘 𝘨𝘩𝘪 𝘵𝘦̂𝘯 𝘯𝘨𝘶̛𝘰̛̀𝘪 𝘶̉𝘯𝘨 𝘩𝘰̣̂ 𝘷𝘢̀ 𝘯𝘰̣̂𝘪 𝘥𝘶𝘯𝘨: 𝘜̉𝘕𝘎 𝘏𝘖̣̂ 𝘊𝘏𝘈́𝘜 𝘒𝘏𝘈𝘕𝘎, \n𝘊𝘏𝘈̂𝘕 𝘛𝘏𝘈̀𝘕𝘏 𝘊𝘈̉𝘔 𝘖̛𝘕 𝘘𝘜𝘠́ 𝘔𝘛𝘘 𝘙𝘈̂́𝘛 𝘕𝘏𝘐𝘌̂̀𝘜 \n  ']",[],[],113950,"Thứ bảy, 3 Tháng 2, 2024 lúc 19:47"
['Nice Short Video'],[],[],114273,"Thứ bảy, 3 Tháng 2, 2024 lúc 14:41"
"['𝘏𝘖𝘈̀𝘕 𝘊𝘈̉𝘕𝘏 𝘛𝘖̣̂𝘐 𝘘𝘜𝘈́ 𝘊𝘈̉ 𝘕𝘏𝘈̀ 𝘖̛𝘐\nĐ𝘈𝘕𝘎 𝘙𝘈̂́𝘛 𝘊𝘈̂̀𝘕 𝘚𝘜̛̣ 𝘊𝘏𝘜𝘕𝘎 𝘛𝘈𝘠 𝘎𝘐𝘜́𝘗 Đ𝘖̛̃ 𝘊𝘜̉𝘈 𝘊𝘈́𝘊 𝘘𝘜𝘠́ 𝘔𝘛𝘘\nĐ𝘰́ 𝘭𝘢̀ 𝘩𝘰𝘢̀𝘯 𝘤𝘢̉𝘯𝘩 𝘤𝘶̉𝘢 𝘤𝘩𝘢́𝘶: 𝘕𝘎𝘜𝘠𝘌̂̃𝘕 𝘋𝘜𝘠 𝘒𝘏𝘈𝘕𝘎 - 𝘴𝘪𝘯𝘩 𝘯𝘨𝘢̀𝘺 03/5/2022. Đ𝘪̣𝘢 𝘤𝘩𝘪̉: 𝘛𝘩𝘰̂𝘯 5, 𝘹𝘢̃ 𝘛𝘪𝘦̂𝘯 𝘈𝘯, 𝘏. 𝘛𝘪𝘦̂𝘯 𝘗𝘩𝘶̛𝘰̛́𝘤, 𝘘𝘶𝘢̉𝘯𝘨 𝘕𝘢𝘮\n 𝘊𝘩𝘢́𝘶 𝘶𝘰̂́𝘯𝘨 𝘯𝘩𝘢̂̀𝘮 𝘯𝘶̛𝘰̛́𝘤 𝘵𝘢̂̉𝘺 đ𝘦̂̉ 𝘵𝘢̂̉𝘺 𝘣𝘢̣𝘤, 𝘵𝘳𝘢𝘯𝘨 𝘴𝘶̛́𝘤 𝘥𝘢̂̃𝘯 đ𝘦̂́𝘯 𝘣𝘪̣ 𝘵𝘦𝘰 𝘵𝘩𝘶̛̣𝘤 𝘲𝘶𝘢̉𝘯 đ𝘢̃ 𝘮𝘰̛̉ 𝘥𝘢̣ 𝘥𝘢̀𝘺 𝘳𝘢 𝘥𝘢. 𝘊𝘩𝘢́𝘶 𝘷𝘶̛̀𝘢 đ𝘶̛𝘰̛̣𝘤 𝘱𝘩𝘢̂̃𝘶 𝘵𝘩𝘶𝘢̣̂𝘵 𝘵𝘩𝘢𝘺 đ𝘰𝘢̣𝘯 𝘵𝘩𝘶̛̣𝘤 𝘲𝘶𝘢̉𝘯 𝘣𝘪̣ 𝘵𝘦𝘰 𝘷𝘢̀ 𝘤𝘩𝘶𝘺𝘦̂̉𝘯 𝘣𝘪̣ 𝘥𝘢̣ 𝘥𝘢̀𝘺.𝘏𝘪𝘦̣̂𝘯 đ𝘢𝘯𝘨 đ𝘶̛𝘰̛̣𝘤 𝘵𝘩𝘦𝘰 𝘥𝘰̃𝘪 𝘵𝘢̣𝘪 𝘒𝘩𝘰𝘢 𝘏𝘰̂̀𝘪 𝘴𝘶̛́𝘤 𝘵𝘪́𝘤𝘩 𝘤𝘶̛̣𝘤 𝘷𝘢̀ 𝘤𝘩𝘰̂́𝘯𝘨 đ𝘰̣̂𝘤, 𝘉𝘝 𝘕𝘩𝘪 Đ𝘰̂̀𝘯𝘨 𝘐𝘐.\n𝘏𝘰𝘢̀𝘯 𝘤𝘢̉𝘯𝘩 𝘨𝘪𝘢 đ𝘪̀𝘯𝘩 𝘬𝘩𝘰́ 𝘬𝘩𝘢̆𝘯 𝘬𝘩𝘪 :\n𝘉𝘰̂́ 𝘭𝘢̀: 𝘕𝘨𝘶𝘺𝘦̂̃𝘯 𝘝𝘢̆𝘯 𝘕𝘨𝘶𝘺𝘦̂𝘯. 𝘚𝘯: 1999. 𝘭𝘢̀𝘮 𝘕𝘰̂𝘯𝘨\n𝘔𝘦̣ Nguyễn thị Cẩm Tú . 𝘴𝘯: 2000. 𝘋𝘢̂𝘯 𝘵𝘰̣̂𝘤: 𝘉𝘢 𝘯𝘢 , 𝘮𝘦̣ 𝘰̛̉ 𝘯𝘩𝘢̀ 𝘤𝘩𝘢̆𝘮 𝘤𝘰𝘯 𝘯𝘩𝘰̉.\n𝘉𝘰̂́ 𝘮𝘦̣ 𝘬𝘩𝘰̂𝘯𝘨 𝘤𝘰́ 𝘤𝘰̂𝘯𝘨 𝘷𝘪𝘦̣̂𝘤 𝘰̂̉𝘯 đ𝘪̣𝘯𝘩. Đ𝘦̂̉ 𝘤𝘰́ 𝘵𝘩𝘦̂̉ 𝘵𝘳𝘢𝘯𝘨 𝘵𝘳𝘢̉𝘪 𝘬𝘪𝘯𝘩 𝘱𝘩𝘪́ 𝘬𝘩𝘪 𝘤𝘩𝘢́𝘶 𝘯𝘢̆̀𝘮 đ𝘪𝘦̂̀𝘶 𝘵𝘳𝘪̣ 𝘵𝘢̣𝘪: 𝘉𝘝 𝘕𝘩𝘪 Đ𝘰̂̀𝘯𝘨 𝘐𝘐\n𝘕𝘢𝘺 𝘦 𝘹𝘪𝘯 𝘮𝘢̣𝘰 𝘮𝘶𝘰̣̂𝘪 𝘹𝘪𝘯 𝘬𝘦̂𝘶 𝘨𝘰̣𝘪 𝘬𝘪𝘯𝘩 𝘱𝘩𝘪́ 𝘨𝘪𝘶́𝘱 𝘨𝘪𝘢 đ𝘪̀𝘯𝘩 𝘷𝘶̛𝘰̛̣𝘵 𝘲𝘶𝘢 𝘨𝘪𝘢𝘪 đ𝘰𝘢̣𝘯 𝘬𝘩𝘰́ 𝘬𝘩𝘢̆𝘯 𝘯𝘢̀𝘺. 𝘙𝘢̂́𝘵 𝘮𝘰𝘯𝘨 𝘤𝘢́𝘤 𝘵𝘢̂́𝘮 𝘭𝘰̀𝘯𝘨 𝘩𝘢̉𝘰 𝘵𝘢̂𝘮 𝘤𝘩𝘶𝘯𝘨 𝘵𝘢𝘺 𝘨𝘪𝘶́𝘱 đ𝘰̛̃. 𝘌 đ𝘢̣𝘪 𝘥𝘪𝘦̣̂𝘯 𝘤𝘩𝘰 𝘨đ 𝘹𝘪𝘯 𝘵𝘪𝘦̂́𝘱 𝘯𝘩𝘢̣̂𝘯 𝘶̉𝘯𝘨 𝘩𝘰̣̂ 𝘷𝘢̀ 𝘴𝘦̃ đ𝘢̆𝘯𝘨 𝘣𝘢̀𝘪 𝘤𝘰̂𝘯𝘨 𝘬𝘩𝘢𝘪 𝘥𝘢𝘯𝘩 𝘴𝘢́𝘤𝘩 𝘲𝘶𝘺́ 𝘔𝘛𝘘 𝘩𝘰̂̃ 𝘵𝘳𝘰̛̣ đ𝘢̂̀𝘺 đ𝘶̉. \n𝘔𝘰̣𝘪 𝘴𝘶̛̣ đ𝘰́𝘯𝘨 𝘨𝘰́𝘱 𝘹𝘪𝘯 𝘨𝘶̛̉𝘪 𝘷𝘦̂̀: \n 𝘛𝘦̂𝘯 𝘤𝘩𝘶̉ 𝘵𝘬: Nguyễn thị Cẩm Tú\n𝘚𝘰̂́ 𝘛𝘒:  19072261418012\n𝘕𝘨𝘢̂𝘯 𝘩𝘢̀𝘯𝘨 Teckcombank\n( 𝘒𝘩𝘪 𝘊/ 𝘒𝘩𝘰𝘢𝘯 𝘲𝘶𝘺́ 𝘔𝘛𝘘 𝘨𝘩𝘪 𝘵𝘦̂𝘯 𝘯𝘨𝘶̛𝘰̛̀𝘪 𝘶̉𝘯𝘨 𝘩𝘰̣̂ 𝘷𝘢̀ 𝘯𝘰̣̂𝘪 𝘥𝘶𝘯𝘨: 𝘜̉𝘕𝘎 𝘏𝘖̣̂ 𝘊𝘏𝘈́𝘜 𝘒𝘏𝘈𝘕𝘎, \n𝘊𝘏𝘈̂𝘕 𝘛𝘏𝘈̀𝘕𝘏 𝘊𝘈̉𝘔 𝘖̛𝘕 𝘘𝘜𝘠́ 𝘔𝘛𝘘 𝘙𝘈̂́𝘛 𝘕𝘏𝘐𝘌̂̀𝘜 \n  ']",[],[],114486,"Thứ Năm, 1 Tháng 2, 2024 lúc 21:49"
['Cho mình hỏi là nộp chứng chỉ Tiếng anh đợt 2 của 48K là thời gian nào vậy ạ'],"['Thích, 2']",['Mình hỗ trợ đầu ra chứng chỉ tiếng anh và công nghệ thông tin cho svien xet tn sau tết'],115475,"Thứ Năm, 1 Tháng 2, 2024 lúc 10:33",1
"['Có ac nào đã từng bảo lưu k ạ, em có tí việc hỏi ạ']",[],[],115823,"Thứ Tư, 31 Tháng 1, 2024 lúc 19:52"
['góc pass tl ạ'],[],[],116062,"Thứ Tư, 31 Tháng 1, 2024 lúc 14:51"
[],[],[],117234,"Thứ Ba, 30 Tháng 1, 2024 lúc 22:42"
['Em cần mua lại những môn này ạ. Cho em xin giá lun ạ'],"['Tất cả, 2', 'Thích, 1', 'Haha, 1']","['Mình có hết mấy môn trên nha', 'Thảo Nguyên cho em xin giá ạ', 'Thảo Nhi mình nhắn bn r í', 'mình có qth 20k, pldc 20k', 'Phuong Thao dạ bạn có đề ôn hay giáo trình hay slide vậy ạ', 'Thảo Nhi k bạn', 'Mình có slide qth 5k ạ', 'Mình có pldc, qth, triết và có cả file tài liệu mấy môn đó nhé', 'Ib mình có thống kê nha', 'Mình có giáo trình quản trị học + tài liệu ôn tập', 'Mình có tt định chế , thống kê', 'mình có giáo trình thống kê']",117508,"Thứ Ba, 30 Tháng 1, 2024 lúc 20:19",12
"['Mình pass sách này, chưa cào mã ạ']",[],[],118879,"Thứ Ba, 30 Tháng 1, 2024 lúc 20:06"
['Dạ a/c hay bạn nào có slide+giáo trình của nhưng môn này hông ạ'],"['Thích, 1']","['Theo dõi', 'Mình có giáo trình triết nha', 'Đức Trãi có slide kh ạ', 'Theo dõi', 'Hồng Hà không có em mà a có file tài liệu cuối kỳ á', 'Đức Trãi dạ phải của thầy Thành hông ạ?', 'Theo dõi', 'Hồng Hà giáo trình với tài liệu cuối kỳ là giống nhau hết á, slide mỗi gv khác nhau thui á', 'Đức Trãi bn v ạ', 'mình có gtr mar nha', 'Mình có slide + giáo trình mar của thầy Khải', 'Mình có gt, slide mkt của thầy khải ạ. Còn mới lắm.', 'Mình có 2346 nha', 'mình có giáo trình marketing căn bản']",119733,"Thứ Ba, 30 Tháng 1, 2024 lúc 19:13",14
"['Cần pass sách ạ\n+ Slide kế toán hành chính sự nghiệp kèm bản chép tay tóm tắt bài tập 5k\n+ Kiểm toán căn bản 15k\n+ Giáo trình kiểm toán tài chính 2 10k\n+ Giáo trình Kiểm soát nội bộ 15k\n+ Slide+ giáo trình kiểm toán hoạt động 15k\n+ Sách bài tập + slide kế toán quản trị 10k', '+3']","['Thích, 3']",['Sách mới chưa dùng 40k'],120362,"Thứ Ba, 30 Tháng 1, 2024 lúc 17:18",1
['Bạn nào học lớp Cầu lông GDTC 4 không ạ ib mình nhờ xíu với ạ'],[],[],121635,"Thứ Ba, 30 Tháng 1, 2024 lúc 17:06"
"['𝑋𝑖𝑛 𝑝ℎ𝑒́𝑝 đ𝑢̛𝑜̛̣𝑐 𝑐ℎ𝑖𝑎 𝑠𝑒̉ 𝑐ℎ𝑢̛𝑜̛𝑛𝑔 𝑡𝑟𝑖̀𝑛ℎ 𝑡𝑎𝑙𝑘𝑠ℎ𝑜𝑤 𝑏𝑜̂̉ 𝑖́𝑐ℎ 𝑐ℎ𝑜 𝑐𝑎́𝑐 𝑏𝑎̣𝑛 𝑠𝑖𝑛ℎ 𝑣𝑖𝑒̂𝑛, 𝑟𝑎̂́𝑡 𝑚𝑜𝑛𝑔 đ𝑢̛𝑜̛̣𝑐 𝑎𝑑𝑚𝑖𝑛 𝑐ℎ𝑜 𝑝ℎ𝑒́𝑝 𝑎̣\n𝗧𝗔𝗟𝗞𝗦𝗛𝗢𝗪 “𝗞𝗛𝗔́𝗠 𝗣𝗛𝗔́ 𝗕𝗔̉𝗡 𝗧𝗛𝗔̂𝗡 𝗤𝗨𝗔 𝗧𝗔̂𝗠 𝗟𝗬́ 𝗛𝗢̣𝗖”\n Tặng 5 vé tham sự Talkshow và trải nghiệm Challenge rèn luyện tinh thần cho các bạn sinh viên đang trở vì:\n Chuẩn bị ra trường rồi nhưng bạn vẫn không buông bỏ được những tự ti trong quá khứ để có thể sống thoải mái và phát huy hết tiềm năng?\n Dù đã cố gắng rất nhiều nhưng bạn vẫn cảm thấy mình thua kém bạn bè do kết quả đã từng không tốt?\n Bạn nhận thấy tiềm năng của bản thân nhưng không dám theo đuổi vì áp lực từ gia đình?\n Không thể gắn kết cùng người thân, bạn bè vì không thể làm chủ tính cách?\nIb mình để có thêm thông tin về buổi Talkshow và nhận ngay vé trải nghiệm khóa học hoàn toàn miễn phí nhaa']","['Thích, 3']",[],122000,"Thứ Ba, 30 Tháng 1, 2024 lúc 15:41"
['Mình cần pass 14 cuốn sách còn mới. Bạn nào cần ib mình nhé\n#400k'],"['Thích, 7']",[],122911,"Thứ Ba, 30 Tháng 1, 2024 lúc 13:06"
['Bạn nào đang học lớp này không ạ. Có thể cho mình ib hỏi chút với được không?'],"['Tất cả, 26', 'Thích, 25', 'Yêu thích, 1']",[],123595,"Thứ Hai, 29 Tháng 1, 2024 lúc 17:50",0
['Mình cần pas lại .'],"['Thích, 12']",[],124116,"Thứ Hai, 29 Tháng 1, 2024 lúc 10:30"
['góc pass tl ạ'],"['Thích, 3']","['ib', 'ib']",124859,"Thứ Hai, 29 Tháng 1, 2024 lúc 08:42",2
"['Tìm bạn giải bài tập kế toán tài chính, có phí ạ.']","['Thích, 2']",['Kttc1 thì Ib'],126053,"Chủ Nhật, 28 Tháng 1, 2024 lúc 17:03",1
"['Mình có \n    gt marketing cb\n    gt+ slide vi mô\n    gt+ slide vĩ mô\n    slide tin học ưd\ngt+ vở bt+ đề ôn toán ưd\nMình muốn trao đổi với những bạn có\ngt ( slide, đề càng tốt) \n     Triết, quản trị học.']","['Thích, 19']",[],126693,"Thứ bảy, 27 Tháng 1, 2024 lúc 23:45"
"['#relax, #sad, #thing, #help']","['Thích, 21']",[],127004,"Thứ bảy, 27 Tháng 1, 2024 lúc 16:03"
['Cho e hỏi có ai có sách TA 3A chưa cào mã ko ạ. Pass lại cho e với ạ'],"['Thích, 11']",[],127245,"Thứ bảy, 27 Tháng 1, 2024 lúc 14:29"
['Có ai pass sách Keynote 3A chưa cào mã không ạ?'],"['Thích, 2']","['.', '.', '.', 'Ib', ':))', '.', 'Nhanh ko hết', 'Tâm Uyên inb mà k có là em quánh chị nha', 'Cam Cam chấp 10 đứa như e nge :))', 'Theo dõi', 'Hế lô cam cam', '2', 'Theo dõi', 'Rep ib em ạ', 'Theo dõi', 'Em pass chị eoo', 'An Ngọc cam cam bùn vì k mua đc', 'v']",127513,"Thứ bảy, 27 Tháng 1, 2024 lúc 13:50",18
['Giáo trình toán ứng dụng (2cuốn) 20k\nPass sách giá hssv đây ạ.'],"['Thích, 3']",[],128290,"Thứ bảy, 27 Tháng 1, 2024 lúc 11:01"
"['Em đi thi tin ứng dụng phòng C203 7:00 ngày 19/1 có để quên cục xạc asus đầu usb dưới gầm bàn, ai có thấy được hay nhặt được cho em thiện chí xin lại với ạ']","['Thích, 6']","['Chấm cho bạn đỡ trôi bài', 'Văn Hòa em ra khỏi phòng ko nhớ chi luôn mà', 'Truong Phuong Anh giờ mới đăng là chị biết rồi', '..', '..', '..', '..', '..', '..', '…', '…']",128986,"Thứ bảy, 27 Tháng 1, 2024 lúc 09:46",11
"['Mình có 3 cuốn này cần pass ạ, mn cho mình giá nhaaa. Cảm ơn mn']","['Thích, 13']",[],129730,"Thứ Sáu, 26 Tháng 1, 2024 lúc 22:32"
"['Hello mọi ngườiiii \nEm cần mua một số tài liệu của các môn : \n1. Hệ thống thông tin quản lý ( tiếng việt) cô Uyên Nhi \n2. Kinh doanh quốc tế ( tiếng anh ) \n3.Quản trị chuỗi cung ứng ( tiếng anh) - thầy Nguyên \n4. Quản trị sản xuất ( tiếng anh ) - thầy Hải \n5.Thương lượng ( tiếng việt) - Cô Minh Thu hoặc thầy Hữu Hoà \n6.Thanh toán điện tử ( tiếng việt) - cô Nguyệt Phương \nKo biết giờ này có ai còn nữa k ,nếu còn thì ib em với ạaa']","['Thích, 17']",[],130474,"Thứ Sáu, 19 Tháng 1, 2024 lúc 23:02"
"['Hôm thứ 3 tuần nay mình có để quên cục sạc Dell ở A202, \nSạc DELL  có kèm cục chuyển đổi sạc 3 chân ạ . bạn nào nhặt được thì cho mình xin lại với ạ. ']","['Tất cả, 13', 'Thích, 11', 'Haha, 1', 'Buồn, 1']",[],130786,"Thứ Sáu, 26 Tháng 1, 2024 lúc 16:33"
['cho em xin review ngành quản trị du  lịch và lữ hành của trường mình được khum ạ'],"['Tất cả, 12', 'Thích, 11', 'Buồn, 1']","['Đinh Văn Kỳ nhân danh đàn anh cho em nhỏ đôi chút rì-viu kìa anh!! E cũng tò mò', 'Nguyễn Lê Uyên Nhi']",131065,"Thứ Sáu, 26 Tháng 1, 2024 lúc 11:19",2
['Ai pass sách Keynote 3A chưa cào mã không ạ'],"['Thích, 17']","['Dạ em chị ơi', 'Ib e với ạ', 'Ké ạ', 'c có nè cần thì ib nhé', 'Vân Oanh c rep ib em với nha']",131446,"Thứ Năm, 25 Tháng 1, 2024 lúc 22:14",5
['Ai pass sách keynote 2b chưa cào mã không ạ'],"['Thích, 2']","['.', '.']",132223,"Thứ Năm, 25 Tháng 1, 2024 lúc 20:30",2
"['Em pass vé từ Đà nẵng -> Lệ thuỷ (Quảng bình). Chuyến 10h trưa ngày 25 âm (4/2 dương lịch) ạ. Ai cần thì ib em ạ, giá vé 200k.']","['Thích, 9']","['Giá gốc nhà xe bán là 250k, em giảm còn 200k ai thiện chí thì ib em em giảm thêm nữa ạ.']",132644,"Thứ Năm, 25 Tháng 1, 2024 lúc 12:00",1
['Mọi người ơi cho em hỏi muốn xin dấu đỏ của nhà trường thì xin ở đâu ạ'],"['Thích, 4']","['.', '.', '.....']",133366,"Thứ Năm, 25 Tháng 1, 2024 lúc 11:05",3
['Mình cần pass tài liệu sau ạ'],"['Thích, 1']",[],133917,"Thứ Năm, 25 Tháng 1, 2024 lúc 10:57"
['Em có 1 vé từ đà nẵng về nghệ an ngày 30/1 (20âl) giá 300\nAi cần ib e ạ'],"['Tất cả, 6', 'Thích, 4', 'Buồn, 2']","['....', 'Thu Hà', '.', 'Lê TiếnCast check ib ạ', 'Dương Thái dơ tay ngay', 'Lê Huy Quốc Anh 30 chắc t mốc quáa']",134911,"Thứ Năm, 25 Tháng 1, 2024 lúc 08:41",6
"['Pass tất cả tài liệu + có tặng thêm ôn tập', '+2']","['Thích, 16']",[],135304,"Thứ Tư, 24 Tháng 1, 2024 lúc 22:13",0
