text,label,Post_ID
chuyện là sáng nay lúc đi nhận quân phục ở sân bóng chuyền trước nhà đa năng mình có đánh rơi thẻ sinh viên tên trần ngọc thanh tâm ạ có ai nhặt được thì cho mình xin lại với sẽ có hậu tạ ạ,Neutral,155
em có làm rớt chùm chìa khóa có cái nơ bằng len màu xanh ac nào nhặt được cho em xin lại với ạ,Neutral,155
xui rủi ai muốn bà ơi trước mắc lần mỗi lần cái hoa còn cái cánh nơ chừ mất luôn r đó,Negative,155
ánh nguyễn,Neutral,156
web trường độ iem,Neutral,156
đi chùa là vừa,Neutral,156
mài thắp hương tổ tiên độ đi em,Negative,156
c k z hả,Neutral,156
hongg,Neutral,156
why,Neutral,156
tau có ở nhà đâuuuu tau ở xa nhaàa,Neutral,156
ý là c cũng dki tc mà,Neutral,156
chị đki xong lâu goìiii,Neutral,156
thắp hương,Neutral,156
thắp thiệt ko,Neutral,156
thắp hương chưa,Negative,156
thắp lên tới trên nứ ông bà độ là vừa,Neutral,156
ông bà mù công nghệ ko bt dk tín chỉ,Negative,156
cứu,Negative,156
mai về thắp nghe,Postive,156
nam mô a di đà phật,Neutral,156
nãy giờ nghiệp vl cứu vui thật,Postive,156
để xem mai có thất hc ko,Neutral,156
lí do k vô được web vui thật,Postive,156
khóc dòng sông,Negative,156
web đừng sập nha web,Negative,156
thôi vía đó ad tự giữ lại cho riêng mình đi,Neutral,157
đáng lý ra nó nên kết thúc ở bước thứ rồi,Negative,157
nhả vía đãng trí đầu năm,Postive,157
ko có khóc,Negative,157
may là hôm nay tự nghỉ,Neutral,157
đang định đi trễ xíu,Neutral,157
ngày đầu di học ngủ quên má ơiiii tiết đồ đó vui thật,Postive,157
ngày đầu ngủ quên,Negative,157
tự giác nghỉ như cẩm tiên nguyễn,Negative,157
thôi đừng buồn,Negative,157
đâu có bị đuổi đâu,Negative,157
dừng ở khúc mời ra khỏi lp hoi,Negative,157
ngày đầu tiên đi học vui thật,Neutral,157
tiếc qá đi đúng giờ mà thầy khom lên,Negative,157
như bạn này cho khỏe k biết chuyện chi đang xảy ra luôn vui thật,Postive,157
lại chạm vào nỗi đau của toai,Negative,157
em còn thống kêttdctc tanh cần pas ạ,Neutral,157
tooi chăm mà chẳng qua có người rủ nên tooi cúp hoi vui thật,Postive,157
đi học cô báo nghỉ mà không biết,Negative,157
mất chìa khóa xe ヘ,Negative,157
nhả vía,Negative,157
vía này tốt quá đi,Postive,157
nhả vía đầu năm đi đặng duy nhật minh việt thắng vui thật,Postive,157
đứng lần vía hơi nặng vui thật,Negative,157
bạn mô cần vía nì k ad nhả cho,Negative,157
tưởng thư viện không đc đem đồ ăn thức uống vào,Negative,158
mời mọi người ghé ngũ hành sơn mua quà và phụ kiện nha bình xông tinh dầu ạ,Neutral,158
hôm tớ ở thư viện cũng có một nhóm nói chuyện như họp chợ luôn rồi một vài bạn đi mở cửa rồi làm cái rầm z á vui thật,Neutral,158
sau khi đọc cfs này thì mình đã suy nghĩ và trong đầu mình có ý xin phép được trình bày ở đây mình nghĩ là bạn viết cfs ngưng việc chỉ trính ai đó và đặc biệt là nói về giảng viên hơn nữa bạn nên fb trên kênh truyền thông chính thống trước khi vào coi điểm thì web cũng có hiện chỗ để bạn tick và cũng như đánh giá gv bạn có thể fb ở đó đây là ví dụ về kênh truyền thông gian tiếp hoặc bạn có thể trực tiếp fb với cô chứ làm gì phải fb lên cfs vậy từ đó suy ra bạn nên coi lại bạn trước khi nói về người khác đặc biệt là nói về gv người có trình độ thượng thừa hơn bạn cũng gấp nhiều cái bằng đại học thạc sĩ tiến sĩ tâm lý học admin của page due cfs ơi mình nghĩ là bạn nên xem lại cách duyệt bài của page để kênh có thể phát triển ngày càng vững mạnh hơn hừm nói như thế nào nhỉ mình xin fb bạn ở đây nhé bạn nên xem xét những nội dung nào phù hợp để đăng lên kênh due cfs nói cách khác bạn nên họp hành vs team để xác định định hướng và hướng đi hướng truyền thông mà kênh truyền thông việc bạn duyệt quá nhiều bài theo hướng tiêu cực rất tiêu cực như vậy đã làm kênh của bạn ngày càng đi xuống chẵn khác gì một kênh truyền thông mục nát thay vì là một kênh truyền thông với những thông tin hot và đáng quan tâm bạn biết không kênh bạn đang gián tiếp duyệt các bài có thể nói như là bạo lực mạng sẽ ảnh hưởng rất nhiều đến những người được nhắc tên cụ thể là những giảng viên của trường chưa kể tết không đăng bài chúc mừng năm mới cho vui đăng mấy bài nham nhãm nói tóm gọn là kênh cũng nên coi lại mình đi,Negative,159
không biết bạn có suy nghĩ khi viết ra những lời này không một chữ cũng thầy nửa chữ cũng thầy mỗi cá nhân sẽ cảm nhận về cách dạy và truyền tải của mỗi thầy cô là khác nhau bạn cảm thấy cách dạy của cô chưa thật sự phù hợp nhưng bạn sinh viên khác lại có cái nhìn tích cực hơn về cách dạy ấy thì sao không thể bạn lấy một hiện tượng ra để đánh giá một vấn đề mình đã từng học tiếp xúc và làm việc với cô trên lớp và cả ngoài rồi thì mình cách làm việc của sẽ khác những thầy cô khác vì đặc thù cô là giảng viên chuyên gia về tâm lý với cả như thế nào là tiêu chuẩn làm một giảng viên nếu bạn đọc được cái này thì bạn hãy tìm hiểu giúp mình trước khi nói ra một từ gì nhé giảng viên lên nói gì bạn chép vào cuối kỳ học thuộc đi thi để được a là giảng viên tốt à xin lỗi bạn chứ tuổi đời của bạn chưa đủ để so sánh với tuổi học vị của cô mà bạn dám nói là chưa đủ tư cách theo mình thì bạn nên bình tĩnh và cân nhắc lại trước những gì viết ra nhé biết là trang này là tiếng nói của sinh viên nhưng mà cũng đừng quá lạm dụng để nói cho thoải mãn ý chí của mình dù gì cô cũng đáng tuổi bố mẹ mình ở nhà nên cân nhắc lời nói nhé,Negative,159
mình cũng từng học các lớp học của cô và tất nhiên là đã học bộ môn tâm lý học này thực ra mình cũng không thể khẳng định bạn sai và phủ nhận ý kiến của bạn vì đây là trải nhiệm góc nhìn cá nhân của từng người theo mình thì cơ hội học tập và tiếp thu kiến thức khi tham gia môn học của các bạn là như nhau bạn đâu thể nào vì bản thân không thể tiếp thu thích ứng nổi mà đánh giá một giảng viên theo góc nhìn chủ quan như vậy nhỉ tâm lý học theo mình là một môn khá đặc thù và kì trước đó mình đã học được rất rất nhiều từ cô mình cảm thấy cô giảng dạy rất có tâm cô kết hợp lý thuyết với các ví dụ thực tế mới đầu có vẻ hơi khó hiểu nhưng mà thực sự quan trọng và bổ ích khi mà sinh viên hiểu để vận dụng được còn về vấn đề thuyết trình nhóm mình thấy bình thường mà nhỉ nếu giao một mình bạn mới đáng ngại còn giao cho nhóm thì đây còn là một cơ hội nữa là đằng khác btw đây vẫn chỉ là góc nhìn cá nhân của thằng kiệt nên bạn có thể đồng tình hoặc không nhưng với mình thì cô vẫn là giảng viên thực sự có tâm và có tầm,Negative,159
ko bàn đến câu chuyện của bạn và giảng viên vì mình ko còn học ở đây nữa nhưng mà một số bạn bình luận bảo ngụ ý là bạn chủ cfs ko xứng đáng lên tiếng vì học vị bạn ấy thấp hơn nghe nó lmao quá lol ra đời rồi mới thấy trình độ học vấn và trình độ văn hóa nó chẳng liên quan gì đến nhau cả nhiều người học vị cao mà hành xử ba chấm lắm vui thật,Negative,159
dù bổn cung có hành xử ba chấm chức vị vẫn cao hơn ngươi ra đời rồi mà vẫn không biết có tiền có quyền đứa cao chà đứa dưới hay gì,Negative,159
thì bạn ở trong môi trường có trình độ văn hóa ko tương xứng với trình độ học thức thì nó chả thế,Negative,159
à đúng rồi bạn yêu là thượng đẳng nhất,Postive,159
mình không biết b đã bao h đi thi vấn đáp hay chưa nhma theo cách nói này thì mình chắc chắn b chưa đi thi bao h r mình có nhớ cô có gửi ds trước ngày thi mn nhìn stt canh chuẩn giờ mà lên thi vấn đáp nên việc vào thi và gọi tên phải lin động chứ một người không thể nào vừa vấn đáp vừa quản lí người ra người vào người làm bao nhiêu phút việc ngồi lâu của một b sinh viên liệu bạn có chắc là họ không bị cô đánh giá quan sát và nhìn thấy nó hay không còn việc nếu chiều muốn thi môn khác thì tự chủ động thi sớm hơn vào buổi sáng đi bạn sinh viên năm r chứ có phải con nít đâu mà đi chờ đợi thế có bạn sáng thi bạn chủ động đến lúc sáng thi đó thôi,Negative,159
c iu,Postive,159
huhu kì ni không có lớp để em đăng ký học,Negative,159
dạ c cho e hỏi review chút luôn về qui trinh thi vấn đáp đc ko aẹm ms chưa học môn nào lquan kì thi nàymới giấythi máy thui ạ,Neutral,159
việc dạy học chắc gì đã phải cầm tay chỉ việc quan trọng là góc nhìn và cảm nhận của bạn người thầy giáo mà chỉ ra hết như việc đọc chép thì đâu còn chữ tư duy hơn nữa nếu bạn từng làm việc ở ngoài thực tế của thầy cô giáo hay là vị trí đang đảm nhận thì bạn có nghĩ là họ đủ tư cách và tiêu chuẩn kh,Negative,159
triết lý quớnhưng mà đúng là cô sẽ không dạy cầm tay chỉ việc mà cô sẽ mở đường cho các bạn tự học và ứng dụng có mụt sự thật là ai mà hiểu đc những điều cô dạy thì ruất là giỏi luôn,Postive,159
căng z anh ơi,Negative,159
tâm tư tình cảm,Postive,159
lói hay quá anh ơi,Postive,159
anh long,Postive,159
sao nói vậy được nhỉ gỉa sử như nội dung đúng như bạn trong cfs phản ánh thì bạn có trách cô không cầm tay chỉ việc đâu mà là dưới vai trò nghĩa vụ và trách nhiệm của một giáo viên thì cô giáo không hoàn thành vì riêng việc đi trễ không thông báo cho sinh viên cả không đảm bảo chính việc tất cả các nhóm được thuyết trình như yêu cầu đầu năm đã là sai lắm rồi như lời cô nói thì cô lên không phải để dạy thì vai trò của cô cũng là để hướng dẫn các bạn ấy tự nghiên cứu mà có hướng dẫn đi nữa thì cô cũng phải hoàn thành công việc của cô chứ đó là chưa nói tới cái tâm với nghề giáo còn bạn nói tới việc đặt mình vào hoàn cảnh làm việc ở ngoài thực tế của thầy cô giáo là sao mình không hiểu nhìn vào rất bị chối không ai nhận một công việc rồi vin vào lý do mình có thực tế bất khả kháng mà bỏ qua cho việc mình không hoàn thành cả đọc một cái bình luận mà ở đó bạn chê trách về việc thiếu tư duy trong khi chính cmt của bạn thể hiện điều đó thêm nữa nhớ học cách viết lại dấu chính tả cho đúng quy cách đi bạn peace vui thật,Negative,159
bạn nói chuẩn,Postive,159
đọc cmt k hiểu ý nói cái gì ngấm được ý cfs k xong đi chê tư duy ngưòi ta mà nhiều react quá chị góc nhìn của nam sinh vui thật,Postive,159
đầu năm đầu tháng triết lý như này bơ học bổng,Neutral,159
mình nghĩ page nên gỡ bài viết này để tránh ảnh hưởng tới các bên liên quan,Negative,159
ý kiến hay quá ạ em xin tặng chị yêu tym,Postive,159
theo bạn hiểu tiêu chuẩn đủ để làm một giảng viên là như thế nào vậy bạn,Neutral,159
hỏi hay quá ạ em xin tặng chị yêu tym,Postive,159
nhắc nhỏ lần sau hc bài kỹ dô thi sớm đỡ chờ kìa chờy,Negative,159
like phản ánh nhưng nói kiểu bóc mẻ đọc bực mình,Negative,159
ơi bạn ơi về vấn đề vấn đáp buổi thi không chỉ riêng môn này mà hầu hết tất cả các môn vấn đáp mình từng học đều ai vào trước thì thi trước thôi bạn phải tự giải quyết vấn đề cá nhân của mình chứ lên đại học lớn rồi đâu thể thầy cô mãi chỉ cho mình từng li từng tí như lớp nữa đàm phán cũng là một kỹ năng việc bạn đàm phán để đổi ca thi hay vào thi trước được không là do kỹ năng của bạn bạn chỉ ngồi chờ lâu mệt chứ cô vừa ngồi lâu vừa nói không mệt hả bạn,Negative,159
ý là t nhớ có tuần trong đó có tuần là cô bị ốm k lên lớp mà quên thông báo xong lớp tự sủi về còn tuần là cô đang bận làm công tác gì đấy xong mấy bạn nhắn rồi cô cũng chạy lên xin lỗi rồi giảng giải sơ mà nhỉ và cô cũng báo nghỉ cho tuần tiếp theo còn lại những tuần đi học cô có dạy chứ sao bảo k nhỉ cô còn cho thảo luận mà lớp có lác đác đứa dám đứng lên hỏi còn lại im như cái nhíp thì đòi sao giờ còn về thuyết trình kiểu cái này thì đúng là việc quản lý thời gian nó hơi fail thật cơ mà t k nghĩ cái thuyết trình ảnh hưởng tới điểm ấy tại t cũng là người năm trong top chưa được thuyết trình và cũng chưa có đề cô giao để thuyết trình luôn á nhma điểm cột tp vẫn cao mà miễn sao nộp bài đầy đủ cho cô là được mà ta thi vấn đáp thì câu tình huống đã cho sẵn đề rồi về mà nghĩ rồi làm men theo các chương thôi vấn đề là t thấy số bạn ngồi chế cái câu tình huống đấy ra ở đâu đâu trên trời ấy k có bám sát các chương hoặc là chương nhưng phân tích lộn xộn và chỉ xài có chương còn câu thì cả lớp hên xui chứ chả phải cá nhân ai câu thì coi như phó mặc cho trời rồi nhma câu k hiểu và phân tích k đúng thì điểm thấp thôi thời gian thi vấn đáp bắt đầu lúc rưỡi giờ đó mấy bạn còn chưa chịu vác mặt tới mà trách móc gì hơn nữa nhiều bạn có cả t vì k tự tin lắm do hồi hộp vl ngồi ôn rồi để cho người khác thi xong đến lúc nó dồn đống vì mấy bạn khác bắt đầu lên nên ngồi đợi tiếp cơ mà nếu vội thì nhảy lẹ vô đi còn đứng ngó ngó thì đến chiều là phải rồi đúng là số bạn ngồi lì trong đấy thật có mấy thằng fen t nữa vì câu tìm méo ra nên mới ngồi lì đó cuối cùng thì viết cfs chỉ trích như này thì đúng là giải tỏa cho người viết như kiểu chửi bậy ấy giảng viên thì t nghĩ họ sẽ k chấp mấy cái này đâu chắc đọc rồi rút kn thôi nhma chắc chắn phần nào sẽ có sự khó chịu bực tức k biết người viết có xài não khi viết k chứ để như này rồi mấy em khóa sau học môn tâm lý học sẽ bị vào guồng đần quá bóp dé mấy em khóa sau tổng kết thì nhìn tổng thể môn này thấy bth còn để soi như người viết thì có lẽ sẽ thấy khó chịu do thời gian học ít k xứng với tiền học phí nhỉ vui thật,Negative,159
